    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028    -0.158028
